MOSFET Id / Vgs
Type:	MOSFET Id / Vgs
Trace:	Vds=0.10V	
Tag:	Vds=0.10V	
Colour:	Red	
Point	Vgs	Id (mA)
0	0.000734806060791016	0
1	0.104071140289307	0
2	0.201069235801697	0
3	0.302017271518707	0
4	0.402689695358276	0
5	0.505383014678955	0
6	0.603115975856781	0
7	0.701032876968384	0
8	0.801429688930511	0
9	0.903020560741425	0
10	1.00378483533859	0
11	1.10307949781418	0
12	1.2009043097496	0
13	1.30093389749527	0.00670519191771746
14	1.40160638093948	0.0166813172399998
15	1.50273805856705	0.0291106980293989
16	1.60120612382889	0.045628372579813
17	1.70215409994125	0.0641086921095848
18	1.80098932981491	0.0852056965231895
19	1.90202897787094	0.103849664330482
20	2.00095635652542	0.118077725172043
21	2.1005265712738	0.133123680949211
22	2.20257693529129	0.148660242557526
23	2.30058526992798	0.164033278822899
24	2.40254372358322	0.18153227865696
25	2.5018385052681	0.194615691900253
26	2.60186755657196	0.203774034976959
27	2.70299917459488	0.213259756565094
28	2.8005490899086	0.228632688522339
29	2.90425217151642	0.242860645055771
30	3.00161802768707	0.253000617027283
31	3.10247480869293	0.268864035606384
32	3.19983983039856	0.279003500938416
33	3.30308413505554	0.287998616695404
34	3.40320575237274	0.301408886909485
35	3.50047981739044	0.315964341163635
36	3.60142713785172	0.325449764728546
37	3.70145702362061	0.335262447595596
38	3.80102699995041	0.340822786092758
39	3.90252608060837	0.353088200092316
40	4.00035101175308	0.360120892524719
41	4.10056430101395	0.368624895811081
42	4.20573699474335	0.374349176883698
43	4.30301129817963	0.380563646554947
44	4.40662354230881	0.39217534661293
45	4.50159990787506	0.403950154781342
46	4.60190540552139	0.411636561155319
47	4.70404756069183	0.419650256633759
48	4.80260759592056	0.425537884235382
49	4.90190196037292	0.432570159435272
50	5.00386023521423	0.446798324584961
